name,category,order,church,start,end,years,is_open
"Rodriguez, Francisco",retired,Elder,Alpine Monte Sinai,1997,2001,4,0
"Rodriguez, Francisco",retired,Elder,Muleshoe: El Divino Salvador,2001,2002,1,0
"Rodriguez, Francisco",retired,Elder,Johnson Federated,2002,2004,2,0
"Rodriguez, Francisco",retired,Elder,Tulia: El Buen Pastor,2004,2006,2,0
"Roe, Charles Eugene",active_church,Deacon,SAnt: Coker UMC,2015,2021,6,0
"Roe, Charles Eugene",active_church,Deacon,"Extension Program Texas Ministry, Donor Motivation Program Texas",2021,2025,4,1
"Roe, William Grady",retired,Elder,SAng: St. Luke,1973,1975,2,0
"Roe, William Grady",retired,Elder,Austin: University,1975,1979,4,0
"Roe, William Grady",retired,Elder,Dripping Springs/Wimberley,1979,1989,10,0
"Roe, William Grady",retired,Elder,Universal City UMC,1989,1994,5,0
"Roe, William Grady",retired,Elder,Uvalde: First UMC,1994,2003,9,0
"Roe, William Grady",retired,Elder,Buchanan Dam: Highland Lakes/Walnut,2003,2016,13,0
"Roe, William Grady",retired,Elder,Walnut,2016,2016,0,0
"Roehrig, Kyle Leonard",active_church,Elder,Jourdanton,1998,2002,4,0
"Roehrig, Kyle Leonard",active_church,Elder,Boerne: First,2002,2004,2,0
"Roehrig, Kyle Leonard",active_church,Elder,"Supply Pastor, Seadrift",2023,2024,1,0
"Roehrig, Kyle Leonard",active_church,Elder,Seadrift,2024,2024,0,0
"Roehrig, Kyle Leonard",active_church,Elder,Rush UMC,2024,2025,1,1
"Rohlfs, Carl Walter",retired,Elder,"Plymouth PK UMC in Irving, TX",1975,1977,2,0
"Rohlfs, Carl Walter",retired,Elder,V: First UMC,1977,1978,1,0
"Rohlfs, Carl Walter",retired,Elder,CC: Asbury,1978,1984,6,0
"Rohlfs, Carl Walter",retired,Elder,Del Rio: First UMC,1984,1988,4,0
"Rohlfs, Carl Walter",retired,Elder,SAng: First UMC,1988,2004,16,0
"Rohlfs, Carl Walter",retired,Elder,Austin: University,2004,2010,6,0
"Rohlfs, Carl Walter",retired,Elder,CC: St. John's,2018,2018,0,0
"Rohlfs, Carl Walter",retired,Elder,SAng: St. Luke,2023,2023,0,0
"Rojas, Federico",active_church,Local pastor,"Supply Pastor, Brownsville: Templo Emmanuel Brownsville: Templo Emmanuel",2022,2025,3,1
"Romero, Herman Lee",retired,Elder,Austin: Decker UMC,2004,2007,3,0
"Romero, Herman Lee",retired,Elder,Ingleside UMC,2007,2011,4,0
"Romero, Herman Lee",retired,Elder,Johnson City UMC,2011,2024,13,0
"Romero, Herman Lee",retired,Elder,Johnson City Methodist Church,2024,2024,0,0
"Rowe, Steven Hall",retired,Other,Dripping Springs,2000,2002,2,0
"Rowe, Steven Hall",retired,Other,Robert Lee,2002,2007,5,0
"Rowe, Steven Hall",retired,Other,Eldorado: First,2007,2012,5,0
"Rubio, Ricardo",active_church,Elder,Fourth Avenue,2002,2008,6,0
"Rubio, Ricardo",active_church,Elder,Del Rio: El Principe de Paz,2008,2025,17,1
"Ruiz, Edgardo, Jr.",active_church,Elder,Mission: El Mesias,2023,2025,2,1
"Rush, Lisa Winnek",active_church,Deacon,CC: First UMC,2014,2016,2,0
"Rush, Lisa Winnek",active_church,Deacon,Portland: First UMC,2016,2021,5,0
"Rush, Lisa Winnek",active_church,Deacon,CC: First UMC,2021,2022,1,0
"Rush, Lisa Winnek",active_church,Deacon,Portland: First UMC,2022,2022,0,0
"Rush, Lisa Winnek",active_church,Deacon,Boys and Girls of Corpus Christi,2022,2023,1,0
"Rush, Lisa Winnek",active_church,Deacon,CC: Island in the Son,2023,2024,1,0
"Rush, Lisa Winnek",active_church,Deacon,CC: First UMC,2024,2025,1,1
"Ruth, Barbara Jean",retired,Elder,"Dir- Community Life, Perkins School of Theology (335.1a)",1979,1983,4,0
"Ruth, Barbara Jean",retired,Elder,SAnt: St. Andrew's UMC,1983,1987,4,0
"Ruth, Barbara Jean",retired,Elder,Comfort: Gaddis Memorial,1987,1992,5,0
"Ruth, Barbara Jean",retired,Elder,SAnt: St. John's UMC,1992,1995,3,0
"Ruth, Barbara Jean",retired,Elder,Austin: Oak Hill UMC,1995,2005,10,0
"Ruth, Barbara Jean",retired,Elder,Austin: First UMC,2010,2015,5,0
"Sadler, Tina Harlene",retired,Local pastor,Eagle Pass UMC,2004,2012,8,0
"Sadler, Tina Harlene",retired,Local pastor,Smiley UMC,2012,2012,0,0
"Saenz III, Ruben",active_church,Local pastor,Bulverde UMC,2014,2015,1,0
"Saenz III, Ruben",active_church,Local pastor,El Valle New Church Start,2015,2016,1,0
"Saenz III, Ruben",active_church,Local pastor,Bulverde UMC,2016,2019,3,0
"Saenz III, Ruben",active_church,Local pastor,SAnt: Christ Fellowship,2019,2024,5,0
"Saenz III, Ruben",active_church,Local pastor,Great Plains Conference,2024,2025,1,1
"Sager, Chandler",active_church,Elder,Fredericksburg UMC,2025,2025,0,1
"Sageser, Philip Smith",retired,Elder,SAnt: Colonial Hills UMC,1981,1982,1,0
"Saint, John Thomas",leave_other,Elder,Taft UMC,2011,2014,3,0
"Saint, John Thomas",leave_other,Elder,San Saba UMC,2014,2018,4,0
"Saint, John Thomas",leave_other,Elder,Cross Tracks Church,2018,2020,2,0
"Salas, Juan Antonio",retired,Elder,Robstown,1964,1966,2,0
"Salas, Juan Antonio",retired,Elder,Alice,1966,1970,4,0
"Salas, Juan Antonio",retired,Elder,Donna,1970,1984,14,0
"Salas, Juan Antonio",retired,Elder,CC: El Buen Pastor,1984,1994,10,0
"Salas, Juan Antonio",retired,Elder,Floresville: El Mesias,1994,2004,10,0
"Salas, Juan Antonio",retired,Elder,Rio Grande City: FUMC,2004,2010,6,0
"Salas, Juan Antonio",retired,Elder,Austin: Govalle,2010,2010,0,0
"Salazar, Gloria E",retired,Local pastor,Jerusalem,1987,1990,3,0
"Salazar, Gloria E",retired,Local pastor,Galveston: Zion,1990,1996,6,0
"Salazar, Gloria E",retired,Local pastor,Mercedes: El Buen Pastor,1996,2004,8,0
"Salazar, Gloria E",retired,Local pastor,Pearsall: San Pablo,2004,2011,7,0
"Salcido, Ruben",retired,Elder,Anthony,1961,1963,2,0
"Salcido, Ruben",retired,Elder,Rio Grande Conference,1963,1965,2,0
"Salcido, Ruben",retired,Elder,Sherman,1965,1966,1,0
"Salcido, Ruben",retired,Elder,El Paso: La Trinidad,1966,1968,2,0
"Salcido, Ruben",retired,Elder,CC: El Buen Pastor,1968,1970,2,0
"Salcido, Ruben",retired,Elder,Dallas: Mary King Memorial,1970,1971,1,0
"Salcido, Ruben",retired,Elder,Mexican American Ministries,1973,1975,2,0
"Salcido, Ruben",retired,Elder,BHECM,1975,1982,7,0
"Salcido, Ruben",retired,Elder,Lydia Patterson Institute,1982,1986,4,0
"Salcido, Ruben",retired,Elder,El Paso: La Trinidad,1986,1989,3,0
"Salcido, Ruben",retired,Elder,Grand Prairie Mid-Cities,1993,1993,0,0
"Salinas, Jorge",active_church,Local pastor,"Supply Pastor, Harlingen: El Buen Samaritano Harlingen: El Buen Samaritano",2022,2025,3,1
"Salmi, Michael Todd",extension,Elder,San Marcos: First UMC,2012,2017,5,0
"Sanchez, David",retired,Elder,Abilene: Bethel,2009,2012,3,0
"Sanchez, David",retired,Elder,Houston: El Mesias,2012,2016,4,0
"Sanchez, David",retired,Elder,McCamey: First/Rankin,2016,2018,2,0
"Sanchez, David",retired,Elder,Rankin,2018,2019,1,0
"Sanchez, David",retired,Elder,CC: El Buen Pastor,2019,2019,0,0
"Sanchez, Fernando P.",active_church,Other,El Paso: Mision Noreste,1987,1991,4,0
"Sanchez, Fernando P.",active_church,Other,Victoria: El Mesias,1991,1991,0,0
"Sanchez, Fernando P.",active_church,Other,Grants Mission,1993,1994,1,0
"Sanchez, Fernando P.",active_church,Other,Midland: El Calvario,1994,1996,2,0
"Sanchez, Fernando P.",active_church,Other,Lubbock: Emmanuel,1996,1998,2,0
"Sanchez, Fernando P.",active_church,Other,Tulia: El Buen Pastor,1998,2001,3,0
"Sanchez, Fernando P.",active_church,Other,Carlbad: Monte Sinai,2001,2006,5,0
"Sanchez, Fernando P.",active_church,Other,El Paso: Wesley,2006,2007,1,0
"Sanchez, Fernando P.",active_church,Other,Abilene: Bethel,2007,2008,1,0
"Sanchez, Fernando P.",active_church,Other,Muleshoe: El Fivino Salvador,2008,2009,1,0
"Sanchez, Fernando P.",active_church,Other,Lubbock: La Trinidad,2009,2011,2,0
"Sanchez, Fernando P.",active_church,Other,Pearsall: San Pablo,2011,2015,4,0
"Sanchez, Fernando P.",active_church,Other,SAnt: Principe De Paz,2015,2018,3,0
"Sanchez, Fernando P.",active_church,Other,O'Donnell/Draw,2018,2025,7,1
"Sandberg, William",retired,Elder,San Marcos: First UMC,1966,1967,1,0
"Sandberg, William",retired,Elder,SAng: First UMC,1967,1969,2,0
"Sandberg, William",retired,Elder,SAnt: Epworth,1969,1972,3,0
"Sandberg, William",retired,Elder,Austin-New Church,1972,1972,0,0
"Sandberg, William",retired,Elder,Austin: Berkeley UMC,1972,1977,5,0
"Sandberg, William",retired,Elder,Harlingen: Wesley UMC,1977,1980,3,0
"Sandberg, William",retired,Elder,Port Lavaca: First,1980,1987,7,0
"Sandberg, William",retired,Elder,SAnt: St. Matthew's UMC,1987,1995,8,0
"Sandberg, William",retired,Elder,San Marcos: First UMC,1995,1999,4,0
"Sandberg, William",retired,Elder,SAng: St. Luke,2009,2009,0,0
"Sandeen, Holly",active_church,Local pastor,Luling: First UMC,2025,2025,0,1
"Sanderford, Ricky Lynn",retired,Elder,Point Comfort / Lolita,1988,1991,3,0
"Sanderford, Ricky Lynn",retired,Elder,Yoakum / Hope,1991,1996,5,0
"Sanderford, Ricky Lynn",retired,Elder,MC: Conference St. Mark UMC,1996,1999,3,0
"Sanderford, Ricky Lynn",retired,Elder,V: First UMC,1999,2005,6,0
"Sanderford, Ricky Lynn",retired,Elder,SAng: Sierra Vista UMC,2005,2009,4,0
"Sanderford, Ricky Lynn",retired,Elder,MC: First UMC,2009,2020,11,0
"Sanderford, Ricky Lynn",retired,Elder,SAnt: Spring Creek,2020,2022,2,0
"Sanderford, Ricky Lynn",retired,Elder,"Distict Superintendent Assistant, Rio Texas Conference",2025,2025,0,0
"Sanders, Stephen Albert",active_church,Elder,Tn Conf - Decherd First,1996,2000,4,0
"Sanders, Stephen Albert",active_church,Elder,TN Conf - Hartsville First/Chapel Hill,2000,2003,3,0
"Sanders, Stephen Albert",active_church,Elder,SAnt: Coker UMC,2003,2008,5,0
"Sanders, Stephen Albert",active_church,Elder,SAnt: Spring Creek,2008,2020,12,0
"Sanders, Stephen Albert",active_church,Elder,Austin: Oak Hill UMC,2020,2025,5,1
"Sansing, Valerie Jean",retired,Elder,Austin: Bethany,1999,2005,6,0
"Sansing, Valerie Jean",retired,Elder,Austin: Oak Hill UMC,2005,2008,3,0
"Sansing, Valerie Jean",retired,Elder,Austin: Covenant UMC,2008,2014,6,0
"Sansing, Valerie Jean",retired,Elder,RTC New Church Start,2014,2018,4,0
"Sansing, Valerie Jean",retired,Elder,Austin: Life in the City,2018,2018,0,0
"Sansing, Valerie Jean",retired,Elder,"orange, Faith UMC",2020,2020,0,0
"Santos, Bethany Alice",active_church,Local pastor,Beeville: First UMC,2025,2025,0,1
"Sattiewhite, Pamela",active_church,Local pastor,CC: St. Paul,2016,2018,2,0
"Sattiewhite, Pamela",active_church,Local pastor,SAnt: Ernest T. Dixon,2018,2021,3,0
"Sattiewhite, Pamela",active_church,Local pastor,Chapel Schulenburg: Stevens Chapel,2021,2025,4,1
"Schendel, James Ray",retired,Other,"NO Appointment Name, Southwest Texas Conference",1988,1989,1,0
"Schendel, James Ray",retired,Other,Somerset UMC,1989,1994,5,0
"Schendel, James Ray",retired,Other,Falfurrias/Premont,1994,1996,2,0
"Schendel, James Ray",retired,Other,Mathis UMC,1996,1999,3,0
"Schendel, James Ray",retired,Other,Raymondville: First UMC,1999,2004,5,0
"Schendel, James Ray",retired,Other,Jourdanton,2004,2014,10,0
"Schendel, James Ray",retired,Other,Yorktown: First/ Runge,2021,2021,0,0
"Schmidt, Beverly Mae",retired,Elder,El Campo: St. Paul UMC,1999,2019,20,0
"Schmidt, Beverly Mae",retired,Elder,Weimar,2019,2020,1,0
"Schreiber, John Louis",retired,Elder,"Assistant General Secretary, General Council on Finance and Administration",1968,1999,31,0
"Schuessler, Beth Love",leave_other,Other,"NO Appointment Name, Southwest Texas Conference",1988,1988,0,0
"Schuessler, Beth Love",leave_other,Other,Austin: St. John's,1988,1993,5,0
"Schwarz, Victoria",active_church,Deacon,Austin: Berkeley UMC Berkeley UMC,2020,2025,5,1
"Segovia, Gustavo",active_church,Local pastor,SAnt: El Divino Salvador,2022,2023,1,0
"Segovia, Gustavo",active_church,Local pastor,Laredo: La Trinidad,2023,2025,2,0
"Segovia, Gustavo",active_church,Local pastor,CC: El Buen Pastor,2025,2025,0,1
"Seilheimer, David Allison",retired,Elder,CTX Conf - Ft. Worth,1974,1976,2,0
"Seilheimer, David Allison",retired,Elder,CTX Conf - Arlington HTS,1976,1976,0,0
"Seilheimer, David Allison",retired,Elder,CTX Conf - Florence Jarrell,1976,1977,1,0
"Seilheimer, David Allison",retired,Elder,CTX Conf - Ft. Worth: Cent.,1977,1981,4,0
"Seilheimer, David Allison",retired,Elder,CTX Conf - Waco: Hewitt,1981,1984,3,0
"Seilheimer, David Allison",retired,Elder,"Treasurer / Secretary, Southwest Texas Conference",1984,2015,31,0
"Selke, Charles Richard",retired,Elder,Los Fresnos UMC,2005,2006,1,0
"Selke, Charles Richard",retired,Elder,Dripping Springs,2006,2008,2,0
"Selke, Charles Richard",retired,Elder,RTC New Church Start,2008,2009,1,0
"Selke, Charles Richard",retired,Elder,Austin: Bethany,2009,2010,1,0
"Sellers, Judith Ledbetter",retired,Elder,Kerrville: First UMC,1988,1994,6,0
"Sellers, Judith Ledbetter",retired,Elder,Weimar: First UMC,1994,1998,4,0
"Sellers, Judith Ledbetter",retired,Elder,Del Rio: First UMC,1998,2003,5,0
"Sellers, Judith Ledbetter",retired,Elder,Laredo: First UMC,2003,2005,2,0
"Sellers, Judith Ledbetter",retired,Elder,Schertz UMC,2005,2009,4,0
"Sellers, Judith Ledbetter",retired,Elder,Luling: First UMC,2009,2013,4,0
"Sellers, Kenneth Foster, Jr.",retired,Elder,Rock Island UMC,1994,1998,4,0
"Sellers, Kenneth Foster, Jr.",retired,Elder,Brackettville UMC,1998,2003,5,0
"Sellers, Kenneth Foster, Jr.",retired,Elder,Freer/Bruni,2003,2005,2,0
"Sellers, Kenneth Foster, Jr.",retired,Elder,SAnt: St. John's UMC,2005,2007,2,0
"Sellers, Kenneth Foster, Jr.",retired,Elder,Kempner UMC,2016,2016,0,0
"Seuser, Kevin Ashley",retired,Other,"NO Appointment Name, Southwest Texas Conference",1986,1987,1,0
"Seuser, Kevin Ashley",retired,Other,"Fulltime Local Pastor, Stockdale: Christ UMC",1987,1987,0,0
"Seuser, Kevin Ashley",retired,Other,"Fulltime Local Pastor, Somerset UMC",1987,1989,2,0
"Seuser, Kevin Ashley",retired,Other,Kyle UMC,1989,1992,3,0
"Seuser, Kevin Ashley",retired,Other,Miles,1992,1995,3,0
"Seuser, Kevin Ashley",retired,Other,George West UMC,1995,1997,2,0
"Seuser, Kevin Ashley",retired,Other,San Saba UMC,1997,1998,1,0
"Sharp, Barry Daniel",extension,Deacon,"Manager, Texas Dept of State Health Services",2013,2017,4,0
"Sharp, Jarrell Virgil",retired,Elder,NWTX Conf - Seagraves,1984,1986,2,0
"Sharp, Jarrell Virgil",retired,Elder,SAnt: Laurel Heights UMC,1986,1988,2,0
"Sharp, Jarrell Virgil",retired,Elder,Bandera UMC,1988,1993,5,0
"Sharp, Jarrell Virgil",retired,Elder,Beeville: First UMC,1993,1999,6,0
"Sharp, Jarrell Virgil",retired,Elder,MC: St. Mark UMC,1999,2003,4,0
"Sharp, Jarrell Virgil",retired,Elder,Fredericksburg UMC,2003,2009,6,0
"Sharp, Jarrell Virgil",retired,Elder,V: First UMC,2009,2015,6,0
"Sharp, Jarrell Virgil",retired,Elder,San Marcos: First UMC,2015,2022,7,0
"Shelly, Dinah Smith",active_church,Elder,SAnt: Alamo Heights,1997,2007,10,0
"Shelly, Dinah Smith",active_church,Elder,SAnt: Alamo Heights,2008,2022,14,0
"Shelly, Dinah Smith",active_church,Elder,SAnt: Spring Creek,2022,2025,3,1
"Shoenfelt, Kelly",leave_other,Local pastor,Austin: Bethany,2016,2017,1,0
"Shoenfelt, Kelly",leave_other,Local pastor,Austin: Servant of Appt Church,2017,2022,5,0
"Shores, Larry Vern",retired,Elder,"Other Local Pastor, MO East Conf - Columbia",1970,1973,3,0
"Shores, Larry Vern",retired,Elder,MO East Conf - Wagoner Mem.,1975,1977,2,0
"Shores, Larry Vern",retired,Elder,MO West Conf - Marlborough,1977,1982,5,0
"Shores, Larry Vern",retired,Elder,Schulenburg UMC,1982,1986,4,0
"Shores, Larry Vern",retired,Elder,Leander UMC,1986,1997,11,0
"Shores, Larry Vern",retired,Elder,Austin: Faith UMC,1997,2006,9,0
"Shores, Larry Vern",retired,Elder,SAnt: St. Matthew's UMC,2006,2011,5,0
"Shott, Ronald Gene",retired,Elder,Smiley UMC,1994,1998,4,0
"Shott, Ronald Gene",retired,Elder,Point Comfort / Lolita,2001,2008,7,0
"Shott, Ronald Gene",retired,Elder,Ozona UMC,2008,2011,3,0
"Shott, Ronald Gene",retired,Elder,Eagle Lake/Garwood: Lehrer Memorial,2011,2014,3,0
"Shott, Ronald Gene",retired,Elder,Eagle Lake/Garwood: Lehrer Memorial/Rock Island,2014,2015,1,0
"Shott, Ronald Gene",retired,Elder,Seadrift,2022,2022,0,0
"Shultz, Wallace Eldred",retired,Elder,Menard: First UMC,1973,1975,2,0
"Shultz, Wallace Eldred",retired,Elder,Kerrville: St. Paul's UMC,1975,1977,2,0
"Shultz, Wallace Eldred",retired,Elder,Columbus: First,1977,1980,3,0
"Shultz, Wallace Eldred",retired,Elder,Three Rivers UMC,1980,1982,2,0
"Shultz, Wallace Eldred",retired,Elder,SAnt: Palm Heights,1982,1984,2,0
"Shultz, Wallace Eldred",retired,Elder,Elgin,1984,1987,3,0
"Shultz, Wallace Eldred",retired,Elder,Stockdale: Christ UMC,1987,1992,5,0
"Shultz, Wallace Eldred",retired,Elder,Monthalia / Belmont,1992,1994,2,0
"Shultz, Wallace Eldred",retired,Elder,Dilley UMC,1994,1997,3,0
"Simmons, Edward B",active_church,Deacon,CC: First UMC,2020,2025,5,1
"Sims, Clarence Leon",retired,Elder,CTX Conf - Big Hill,1959,1960,1,0
"Sims, Clarence Leon",retired,Elder,CTX Conf - Richland Streetman,1960,1961,1,0
"Sims, Clarence Leon",retired,Elder,Brownsville: First,1964,1966,2,0
"Sims, Clarence Leon",retired,Elder,Stockdale: Christ UMC,1966,1967,1,0
"Sims, Clarence Leon",retired,Elder,Eagle Pass UMC,1967,1969,2,0
"Sims, Clarence Leon",retired,Elder,Bandera UMC,1969,1971,2,0
"Sims, Clarence Leon",retired,Elder,SAnt: Coker UMC,1976,1985,9,0
"Skinner, David Blaine",retired,Elder,SAnt: St. Matthew's UMC,1996,1999,3,0
"Skinner, David Blaine",retired,Elder,Cedar Creek UMC,1999,2004,5,0
"Skinner, David Blaine",retired,Elder,Dripping Springs,2004,2012,8,0
"Skinner, David Blaine",retired,Elder,RTC New Church Start,2017,2020,3,0
"Slade, Joyce H.",leave_other,Other,Medina UMC,1984,1986,2,0
"Slade, Joyce H.",leave_other,Other,Lakehills UMC,1986,1988,2,0
"Slade, Joyce H.",leave_other,Other,Goliad: First UMC,1988,1992,4,0
"Slade, Joyce H.",leave_other,Other,Telferner,1992,1993,1,0
"Sledge, Robert W.",retired,Elder,CTX Conf - Georgetown: Northside,1956,1957,1,0
"Sledge, Robert W.",retired,Elder,Buda UMC,1960,1963,3,0
"Smith, Andrew Ward",retired,Elder,El Campo: St. Paul UMC,1991,1994,3,0
"Smith, Andrew Ward",retired,Elder,Dripping Springs,1994,2004,10,0
"Smith, Andrew Ward",retired,Elder,SAnt: St. Matthew's UMC,2004,2006,2,0
"Smith, Andrew Ward",retired,Elder,Austin: Lake Travis,2006,2009,3,0
"Smith, Andrew Ward",retired,Elder,Bastrop UMC,2009,2014,5,0
"Smith, Andrew Ward",retired,Elder,Seguin: First UMC,2014,2017,3,0
"Smith, Clare Elaine",retired,Elder,"Dir-Comm Life, LRA Conf - Perkins Sch of Theology",1972,1974,2,0
"Smith, Clare Elaine",retired,Elder,Point Comfort / Lolita,1974,1976,2,0
"Smith, Clare Elaine",retired,Elder,Kyle UMC,1976,1979,3,0
"Smith, Clare Elaine",retired,Elder,Austin: Asbury UMC,1979,1982,3,0
"Smith, Clare Elaine",retired,Elder,Nixon / Dewville,1982,1985,3,0
"Smith, Clare Elaine",retired,Elder,SAnt: Bethany,1985,1990,5,0
"Smith, Clare Elaine",retired,Elder,Lytle,1990,1991,1,0
"Smith, Clare Elaine",retired,Elder,"Interfaith Ministries, Southwest Texas Conference",1991,1992,1,0
"Smith, Clare Elaine",retired,Elder,SAnt: Asbury UMC,1993,1995,2,0
"Smith, Clare Elaine",retired,Elder,Hondo UMC,1995,1995,0,0
"Smith, Darrell Lord",active_church,Deacon,SAnt: Alamo Heights,2017,2025,8,1
"Smith, Douglas",active_church,Other,Bastrop UMC,2024,2025,1,1
"Smith, Jerry Jay",retired,Elder,CTX Conf - Thrall Circuit,1953,1954,1,0
"Smith, Jerry Jay",retired,Elder,CTX Conf - Temple: First,1954,1955,1,0
"Smith, Jerry Jay",retired,Elder,CTX Conf - Springtown,1955,1957,2,0
"Smith, Jerry Jay",retired,Elder,CTX Conf - Ft Worth: Polytechnic,1957,1958,1,0
"Smith, Jerry Jay",retired,Elder,Austin: St. Mark,1958,1960,2,0
"Smith, Jerry Jay",retired,Elder,Portland - Bayside,1960,1963,3,0
"Smith, Jerry Jay",retired,Elder,Elgin / Pflugerville,1963,1966,3,0
"Smith, Jerry Jay",retired,Elder,Austin: Northwest Hills,1966,1976,10,0
"Smith, Jerry Jay",retired,Elder,San Marcos: First UMC,1976,1982,6,0
"Smith, Jerry Jay",retired,Elder,SAnt: St. Andrew's UMC,1982,1986,4,0
"Smith, Jerry Jay",retired,Elder,V: First UMC,1986,1990,4,0
"Smith, Jerry Jay",retired,Elder,"Assistant to the Episcopal Office, Southwest Texas Conference",1995,1999,4,0
"Smith, John Powell, Sr.",retired,Other,Robstown/ Banquete,1998,2003,5,0
"Smith, John Powell, Sr.",retired,Other,Lyford / Edcouch,2003,2012,9,0
"Smith, John Powell, Sr.",retired,Other,CC: Island in the Son,2019,2019,0,0
"Smith, Linda Hayden",retired,Deacon,SAnt: University UMC,1991,2004,13,0
"Smith, Linda Hayden",retired,Deacon,"Minister to Senior Adults, SAnt: University UMC",2004,2019,15,0
"Smith, Lindsey Troxell, Jr.",active_church,Other,Cuero/Rabke,2023,2025,2,1
"Smith, Lorenza Andrade",leave_other,Other,Westlawn,2009,2011,2,0
"Smith, Lorenza Andrade",leave_other,Other,"Ministry to the Poor and Marginalized, Ministry to the Poor and Marginalized",2011,2015,4,0
"Smith, Lorenza Andrade",leave_other,Other,Brownsville: First,2015,2016,1,0
"Smith, Michael A.",extension,Local pastor,Laredo: First UMC,2017,2018,1,0
"Smith, Paul Neal",retired,Local pastor,Austin: Decker UMC,1997,2002,5,0
"Smith, Paul Neal",retired,Local pastor,Monthalia / Belmont,2002,2020,18,0
"Snape, Jonathan",active_church,Other,Leander UMC,2016,2019,3,0
"Snape, Jonathan",active_church,Other,Austin: Covenant UMC,2019,2023,4,0
"Snape, Jonathan",active_church,Other,Schertz UMC,2023,2025,2,1
"Snyder, Donald Lee",retired,Elder,CC: Grace,2002,2005,3,0
"Snyder, Donald Lee",retired,Elder,Sabinal: First UMC,2005,2010,5,0
"Snyder, Donald Lee",retired,Elder,Cuero/Rabke,2010,2011,1,0
"Snyder, Donald Lee",retired,Elder,Bracken UMC,2014,2014,0,0
"Snyder, Donald Lee",retired,Elder,"New Braunfels: First UMC Solis, O Melquisedec FL: 1981; AM: 1986; FE: 2000; RE: 2011; RE: 2015 Retired APPTS: 1981 Rio Grande Appt, Eagle Pass",2019,2019,0,0
"Snyder, Donald Lee",retired,Elder,Weslaco: La Santisima Trinidad,1985,1987,2,0
"Snyder, Donald Lee",retired,Elder,Donna: Principe de Paz,1987,1991,4,0
"Snyder, Donald Lee",retired,Elder,San Juan: San Lucas,1991,1993,2,0
"Snyder, Donald Lee",retired,Elder,Mercedes: El Buen Pastor,1993,1993,0,0
"Snyder, Donald Lee",retired,Elder,Wichita Falls,1993,2000,7,0
"Snyder, Donald Lee",retired,Elder,Lubbock: La Trinidad,2000,2003,3,0
"Snyder, Donald Lee",retired,Elder,Mesquite: Del Valle,2003,2004,1,0
"Snyder, Donald Lee",retired,Elder,Alice: El Mesias,2004,2007,3,0
"Snyder, Donald Lee",retired,Elder,Sant: Emanuel,2007,2011,4,0
"Solis, Sarah",active_church,Local pastor,Edinburg: First UMC,2025,2025,0,1
"Somers, Scott Roger",retired,Elder,Austin: First UMC,1979,1982,3,0
"Somers, Scott Roger",retired,Elder,SAnt: Aldersgate UMC,1982,1987,5,0
"Somers, Scott Roger",retired,Elder,SAnt: Oxford UMC,1987,1994,7,0
"Somers, Scott Roger",retired,Elder,CC: St. John's,1994,1996,2,0
"Somers, Scott Roger",retired,Elder,"Administrator, Resource Service, Inc.",2005,2006,1,0
"Spiller, John Sidney",retired,Elder,Bertram - Liberty Hill,1977,1979,2,0
"Spiller, John Sidney",retired,Elder,Pettus,1979,1981,2,0
"Spiller, John Sidney",retired,Elder,Austin: St. Mark,1981,1984,3,0
"Spiller, John Sidney",retired,Elder,Junction,1984,1986,2,0
"Spiller, John Sidney",retired,Elder,Kenedy: First,1986,1991,5,0
"Spiller, John Sidney",retired,Elder,Burnet UMC,1991,1994,3,0
"Spiller, John Sidney",retired,Elder,Goldthwaite UMC,1994,1998,4,0
"Spiller, John Sidney",retired,Elder,El Campo: First UMC,1998,2003,5,0
"Spiller, John Sidney",retired,Elder,Mathis UMC,2004,2008,4,0
"Spiller, John Sidney",retired,Elder,Johnson City UMC,2008,2011,3,0
"Spiller, John Sidney",retired,Elder,Fredericksburg UMC,2014,2014,0,0
"Sprinkle, Stacy Annette",leave_other,Deacon,Bronte: First,2019,2022,3,0
"Spurlock, John Paul",leave_other,Local pastor,San Saba UMC,2021,2022,1,0
"Stapleton, Carolyn Louise",retired,Elder,CC: St. John's,1972,1974,2,0
"Stapleton, Carolyn Louise",retired,Elder,"Chinese UMC, N.Y.",2001,2013,12,0
"Stapleton, Carolyn Louise",retired,Elder,Manor UMC,2013,2014,1,0
"Stapleton, Carolyn Louise",retired,Elder,Ganado/Louise,2014,2015,1,0
"Stapleton, Carolyn Louise",retired,Elder,Sabinal: First UMC,2015,2016,1,0
"Stapleton, Carolyn Louise",retired,Elder,SAnt: St. John's UMC,2016,2016,0,0
"Stenftenagel, Tina W.",active_church,Elder,Austin: Bethany,2008,2022,14,0
"Stenftenagel, Tina W.",active_church,Elder,Extension Ministries,2023,2025,2,1
"Stephens, Charles Dwain,",extension,Elder,Austin: Simpson UMC,2008,2012,4,0
"Stephens, Charles Dwain,",extension,Elder,V: John Wesley UMC,2012,2013,1,0
"Stephens, Charles Dwain,",extension,Elder,Telferner,2015,2016,1,0
"Stephens, Charles Dwain,",extension,Elder,SAng: Wesley Health Care System Trinity,2016,2017,1,0
"Stephens, Charles Dwain,",extension,Elder,SAnt: Bethany,2017,2019,2,0
"Stephens, Harrell Edwards",active_church,Other,Island int he Son,2025,2025,0,1
